,num_layers_list,max_iters,num_samples_init,jump_iters,forward_kls,optimizer_methods,lrs,weight_decays,nfm_losses,price_estimates_NF_16,price_estimates_NF_32,price_estimates_NF_64,price_estimates_NF_128,price_estimates_NF_256,price_estimates_NF_512,price_estimates_NF_1024,price_estimates_NF_2048,price_estimates_NF_4096,price_estimates_NF_8192,price_estimates_NF_16384,error_estimates_NF_16,error_estimates_NF_32,error_estimates_NF_64,error_estimates_NF_128,error_estimates_NF_256,error_estimates_NF_512,error_estimates_NF_1024,error_estimates_NF_2048,error_estimates_NF_4096,error_estimates_NF_8192,error_estimates_NF_16384,price_estimates_QMC_16,price_estimates_QMC_32,price_estimates_QMC_64,price_estimates_QMC_128,price_estimates_QMC_256,price_estimates_QMC_512,price_estimates_QMC_1024,price_estimates_QMC_2048,price_estimates_QMC_4096,price_estimates_QMC_8192,price_estimates_QMC_16384,error_estimates_QMC_16,error_estimates_QMC_32,error_estimates_QMC_64,error_estimates_QMC_128,error_estimates_QMC_256,error_estimates_QMC_512,error_estimates_QMC_1024,error_estimates_QMC_2048,error_estimates_QMC_4096,error_estimates_QMC_8192,error_estimates_QMC_16384
10,16,1000,2048,100000,False,sgd,0.001,1e-06,0.1486744439473382,8.26490128542998,7.70433907038581,7.935849784107548,7.927476864479873,7.675856267279883,7.663569636159767,7.695177336765124,7.682674946145165,7.679895327387921,7.679066174769475,7.68015483255493,1.501549358947528,1.310221838017569,0.642764997190514,0.32817546541851295,0.18548533817061505,0.08492377183496856,0.03447501239117878,0.015092039958486647,0.004359103892413105,0.0012454926413324832,0.0007273942543434311,6.895226161532206,6.370823974735332,7.9269832161478275,7.920457282967176,7.982176680887856,8.00186599827995,7.995980373191701,7.9126735555494205,7.91006736292105,7.908073116708019,7.907347716824128,2.622044785398994,1.8553952000730929,0.5416319017012751,0.5587332337258405,0.35325221039318855,0.23310340849551303,0.10056665616571518,0.0142871360761836,0.00421611916794388,0.003480378234291502,0.0012434507051161702
11,16,1000,2048,100000,False,sgd,0.01,1e-06,0.008948979420121184,8.789588994006563,6.947973723782271,7.431999894906365,7.628178121090925,7.797267879676541,7.652994183864425,7.674326631450436,7.683848734030276,7.681829608645047,7.681509156298472,7.681344042221808,1.5836000771036727,1.0831120582360954,0.7226051788870218,0.3633424826120959,0.1459255257517515,0.0812237222018479,0.026005549730343098,0.019490942030507913,0.005668546523527341,0.003323288586034395,0.001205238614966141,6.895226161532206,6.370823974735332,7.9269832161478275,7.920457282967176,7.982176680887856,8.00186599827995,7.995980373191701,7.9126735555494205,7.91006736292105,7.908073116708019,7.907347716824128,2.622044785398994,1.8553952000730929,0.5416319017012751,0.5587332337258405,0.35325221039318855,0.23310340849551303,0.10056665616571518,0.0142871360761836,0.00421611916794388,0.003480378234291502,0.0012434507051161702
12,16,1000,2048,100000,True,adam,0.001,1e-06,7.268244173976235,6.485966460519586,8.064302609117032,7.988478516029774,7.563200479689201,7.7130215153350905,7.765312610895503,7.682810697624496,7.678703959905614,7.685107413296512,7.675160830515745,7.679045206227616,1.3106931968335134,1.410610582613161,0.7093136766439747,0.4301592291342243,0.17559668882465276,0.06466889800897718,0.04041447723953368,0.015485627623807166,0.008444929743130674,0.004139900417849318,0.0014824605453195633,6.895226161532206,6.370823974735332,7.9269832161478275,7.920457282967176,7.982176680887856,8.00186599827995,7.995980373191701,7.9126735555494205,7.91006736292105,7.908073116708019,7.907347716824128,2.622044785398994,1.8553952000730929,0.5416319017012751,0.5587332337258405,0.35325221039318855,0.23310340849551303,0.10056665616571518,0.0142871360761836,0.00421611916794388,0.003480378234291502,0.0012434507051161702
13,16,1000,2048,100000,True,adam,0.01,1e-06,7.269435695637383,8.677744757300994,8.107421651447597,7.406692377307161,7.855451991999471,7.704201082525986,7.7013125925656905,7.65225762638907,7.678797481260109,7.675923135317417,7.678093396425121,7.680036022805068,1.8265818045190652,1.331656966611171,0.5077283546892613,0.4007796751295458,0.1973584151455926,0.08145580310158723,0.03715641187291685,0.01809675676245366,0.012485266963062402,0.005054689267340676,0.0026200444614923116,6.895226161532206,6.370823974735332,7.9269832161478275,7.920457282967176,7.982176680887856,8.00186599827995,7.995980373191701,7.9126735555494205,7.91006736292105,7.908073116708019,7.907347716824128,2.622044785398994,1.8553952000730929,0.5416319017012751,0.5587332337258405,0.35325221039318855,0.23310340849551303,0.10056665616571518,0.0142871360761836,0.00421611916794388,0.003480378234291502,0.0012434507051161702
14,16,1000,2048,100000,True,sgd,0.001,1e-06,7.322874102185008,7.100660832325439,8.13065758653499,7.66544493334676,7.79936349519981,7.612795422875627,7.6478933506929145,7.674588855202041,7.678824344972647,7.678976353629478,7.680221196607693,7.680222462015123,1.5486303504130656,1.1369613583646527,0.5846019522340462,0.2859046132308417,0.18943836530768798,0.07683913164950693,0.03329813702356944,0.012222476477215744,0.006148632071583545,0.0017108950323650152,0.0005759977371248865,6.895226161532206,6.370823974735332,7.9269832161478275,7.920457282967176,7.982176680887856,8.00186599827995,7.995980373191701,7.9126735555494205,7.91006736292105,7.908073116708019,7.907347716824128,2.622044785398994,1.8553952000730929,0.5416319017012751,0.5587332337258405,0.35325221039318855,0.23310340849551303,0.10056665616571518,0.0142871360761836,0.00421611916794388,0.003480378234291502,0.0012434507051161702
15,16,1000,2048,100000,True,sgd,0.01,1e-06,7.256948861729719,7.611849423892981,6.962667835682459,7.741681992920387,7.362813264041961,7.888072501845233,7.696311267344341,7.69314691957509,7.680470841091094,7.679562346267908,7.679671306091632,7.6803066668048166,1.637471679927133,1.3187541817558934,0.6200807355838251,0.35234231092621116,0.18716458591918675,0.09888999587273127,0.03110980635199991,0.015618788304978074,0.005877275230274595,0.003246366304426923,0.0004906705665305554,6.895226161532206,6.370823974735332,7.9269832161478275,7.920457282967176,7.982176680887856,8.00186599827995,7.995980373191701,7.9126735555494205,7.91006736292105,7.908073116708019,7.907347716824128,2.622044785398994,1.8553952000730929,0.5416319017012751,0.5587332337258405,0.35325221039318855,0.23310340849551303,0.10056665616571518,0.0142871360761836,0.00421611916794388,0.003480378234291502,0.0012434507051161702
16,16,1000,4096,100000,False,adam,0.001,1e-06,-8.980248455081608e-06,8.645903526006057,6.431789541120344,8.079509904997204,7.6611495199258535,7.652751537462355,7.655923292897872,7.66446397222342,7.687508515512237,7.680646882293865,7.680620036307221,7.680371660493814,2.0032426950657576,1.1388627671862745,0.5915117349814881,0.2897893940991393,0.1561140273239814,0.06999682281130294,0.036694368841485636,0.014055219763525091,0.0034651295589268813,0.001713694102987735,0.000785205755362261,6.895226161532206,6.370823974735332,7.9269832161478275,7.920457282967176,7.982176680887856,8.00186599827995,7.995980373191701,7.9126735555494205,7.91006736292105,7.908073116708019,7.907347716824128,2.622044785398994,1.8553952000730929,0.5416319017012751,0.5587332337258405,0.35325221039318855,0.23310340849551303,0.10056665616571518,0.0142871360761836,0.00421611916794388,0.003480378234291502,0.0012434507051161702
17,16,1000,4096,100000,False,adam,0.01,1e-06,2.1238850123062036e-05,7.572294978338101,7.784380959567242,7.6012725070651435,7.694640427257408,7.775117101271054,7.7148462994267915,7.6668935318126925,7.682814037854979,7.677884905493399,7.6802497194159445,7.68022989893149,1.6450721832323911,1.1956680143796625,0.6277007792977629,0.37121901811264574,0.1800722738693582,0.08867257598132305,0.02395666470826637,0.014096196840787441,0.004121729447120335,0.0026493610380294848,0.0014424841944272525,6.895226161532206,6.370823974735332,7.9269832161478275,7.920457282967176,7.982176680887856,8.00186599827995,7.995980373191701,7.9126735555494205,7.91006736292105,7.908073116708019,7.907347716824128,2.622044785398994,1.8553952000730929,0.5416319017012751,0.5587332337258405,0.35325221039318855,0.23310340849551303,0.10056665616571518,0.0142871360761836,0.00421611916794388,0.003480378234291502,0.0012434507051161702
18,16,1000,4096,100000,False,sgd,0.001,1e-06,0.1397311733937121,7.85937427311323,7.6830208680781915,8.056610650538998,8.12385501666789,7.71856868043987,7.707966119017406,7.701131861490547,7.6828124258345465,7.683214049133759,7.67915922687106,7.679655403304256,1.6070839844862108,1.2489604756538673,0.5603194160896577,0.26624180765356775,0.1465528419749641,0.06202648795797245,0.040708120818176936,0.014748659402809877,0.006927291119167934,0.0023683977369866726,0.0006524675309921439,6.895226161532206,6.370823974735332,7.9269832161478275,7.920457282967176,7.982176680887856,8.00186599827995,7.995980373191701,7.9126735555494205,7.91006736292105,7.908073116708019,7.907347716824128,2.622044785398994,1.8553952000730929,0.5416319017012751,0.5587332337258405,0.35325221039318855,0.23310340849551303,0.10056665616571518,0.0142871360761836,0.00421611916794388,0.003480378234291502,0.0012434507051161702
19,16,1000,4096,100000,False,sgd,0.01,1e-06,0.009936976418016386,7.610388516933014,8.238430303174672,7.7494967542161595,7.408004082163048,7.448322015706887,7.63578528509144,7.687363930378301,7.679363316451751,7.681213302896582,7.68239437073662,7.679806534898796,1.400668052455675,1.0197505008759924,0.7961182473551492,0.49666112279964036,0.21833579084356977,0.09501737442506866,0.03161403265381443,0.013905498532524738,0.007036371094538699,0.0029117698617466686,0.0008409320668657407,6.895226161532206,6.370823974735332,7.9269832161478275,7.920457282967176,7.982176680887856,8.00186599827995,7.995980373191701,7.9126735555494205,7.91006736292105,7.908073116708019,7.907347716824128,2.622044785398994,1.8553952000730929,0.5416319017012751,0.5587332337258405,0.35325221039318855,0.23310340849551303,0.10056665616571518,0.0142871360761836,0.00421611916794388,0.003480378234291502,0.0012434507051161702
