,nfm_losses,price_estimates_NF_16,price_estimates_NF_32,price_estimates_NF_64,price_estimates_NF_128,price_estimates_NF_256,price_estimates_NF_512,price_estimates_NF_1024,price_estimates_NF_2048,price_estimates_NF_4096,price_estimates_NF_8192,price_estimates_NF_16384,error_estimates_NF_16,error_estimates_NF_32,error_estimates_NF_64,error_estimates_NF_128,error_estimates_NF_256,error_estimates_NF_512,error_estimates_NF_1024,error_estimates_NF_2048,error_estimates_NF_4096,error_estimates_NF_8192,error_estimates_NF_16384,price_estimates_QMC_16,price_estimates_QMC_32,price_estimates_QMC_64,price_estimates_QMC_128,price_estimates_QMC_256,price_estimates_QMC_512,price_estimates_QMC_1024,price_estimates_QMC_2048,price_estimates_QMC_4096,price_estimates_QMC_8192,price_estimates_QMC_16384,error_estimates_QMC_16,error_estimates_QMC_32,error_estimates_QMC_64,error_estimates_QMC_128,error_estimates_QMC_256,error_estimates_QMC_512,error_estimates_QMC_1024,error_estimates_QMC_2048,error_estimates_QMC_4096,error_estimates_QMC_8192,error_estimates_QMC_16384
0,0.1454099111291054,3.6752127562519776,7.812270869579234,2.296533715835287,9.29925109208273,8.624315519535434,5.879658150926561,5.94616062019478,7.386901485824935,7.63301181572915,7.314753080465726,7.324536283609888,6.08738561440794,10.661305624692272,2.546206611794761,8.247015558285534,9.94098461471348,2.5747813907360597,2.0869172516683165,2.0618019449099054,1.3693532002735496,0.8497742757650648,0.5150253127617213,0.060740656564312136,0.11206146662865889,5.898920504606314,4.549495358603704,9.336427877079094,7.822959352550814,7.3278319537924625,7.489501574695177,7.4297811454133535,7.698943616692635,7.697739117028477,0.16401000455839448,0.3776410046819013,8.794904050260968,4.639481631552292,6.395145537419505,3.959356059647763,2.130707941337878,1.4680386110026065,0.8309899059624773,0.6967277574506515,0.4834224683948266
1,0.1454099111291054,5.90697693290572,0.8522537425471681,22.738906364538824,3.3256935036450597,5.73016979050206,6.260950655026597,8.250880673474834,7.47727557732674,5.956856006154293,7.178355991038258,7.493547620285372,11.464717234759386,1.2184892231232318,26.680427174110665,2.627183276921951,4.006805152579538,3.157681226929463,2.888535616492638,2.0207504764285735,0.7968077604543098,0.7304646794384991,0.4678828996221135,0.060740656564312136,0.11206146662865889,5.898920504606314,4.549495358603704,9.336427877079094,7.822959352550814,7.3278319537924625,7.489501574695177,7.4297811454133535,7.698943616692635,7.697739117028477,0.16401000455839448,0.3776410046819013,8.794904050260968,4.639481631552292,6.395145537419505,3.959356059647763,2.130707941337878,1.4680386110026065,0.8309899059624773,0.6967277574506515,0.4834224683948266
2,0.1454099111291054,0.6388369395000464,-0.5512864750793786,15.603250951971251,2.9782392677039744,6.281400770937133,6.546827827831761,9.385594956030408,7.3753584660596765,6.454571325043241,7.51392820663971,7.932046997137258,1.2949755144528161,1.0429768254521092,13.342144983842836,2.019844521474326,4.032119255575097,3.130257229877776,3.098735154568903,1.6084788626125965,0.9344273344085823,0.7683252468654421,0.4720533704755603,0.060740656564312136,0.11206146662865889,5.898920504606314,4.549495358603704,9.336427877079094,7.822959352550814,7.3278319537924625,7.489501574695177,7.4297811454133535,7.698943616692635,7.697739117028477,0.16401000455839448,0.3776410046819013,8.794904050260968,4.639481631552292,6.395145537419505,3.959356059647763,2.130707941337878,1.4680386110026065,0.8309899059624773,0.6967277574506515,0.4834224683948266
3,0.1454099111291054,39.175448896429025,11.60425627474569,0.43641884458742614,9.614878449786435,8.47665866215849,7.212814634446994,6.65775820034143,8.829397780957455,8.510033216405619,7.554341610027189,7.756869044177055,73.5754324485097,20.80404317619767,1.472379094715523,10.010937595191965,4.341040384699839,4.483983408961638,2.020535572210825,1.4393784362722652,1.0926296652708998,0.5960365962863404,0.47218986147792996,0.060740656564312136,0.11206146662865889,5.898920504606314,4.549495358603704,9.336427877079094,7.822959352550814,7.3278319537924625,7.489501574695177,7.4297811454133535,7.698943616692635,7.697739117028477,0.16401000455839448,0.3776410046819013,8.794904050260968,4.639481631552292,6.395145537419505,3.959356059647763,2.130707941337878,1.4680386110026065,0.8309899059624773,0.6967277574506515,0.4834224683948266
4,0.1454099111291054,,,,,,,,,,,,,,,,,,,,,,,0.060740656564312136,0.11206146662865889,5.898920504606314,4.549495358603704,9.336427877079094,7.822959352550814,7.3278319537924625,7.489501574695177,7.4297811454133535,7.698943616692635,7.697739117028477,0.16401000455839448,0.3776410046819013,8.794904050260968,4.639481631552292,6.395145537419505,3.959356059647763,2.130707941337878,1.4680386110026065,0.8309899059624773,0.6967277574506515,0.4834224683948266
5,0.1454099111291054,0.6679334880861253,0.7384582364136617,5.175602095891591,12.333650834472929,5.53645342708266,7.4361569265641565,5.8748614973696105,8.405363711530132,7.962943017437664,7.557158581442865,7.517357718820327,1.6792780826218188,0.9614182979247673,4.853296779906405,10.122480789428593,4.480929901332589,4.2834468418271126,1.737584803788884,2.1559130255710883,1.3754939413604534,0.8552348158483568,0.40293637618753403,0.060740656564312136,0.11206146662865889,5.898920504606314,4.549495358603704,9.336427877079094,7.822959352550814,7.3278319537924625,7.489501574695177,7.4297811454133535,7.698943616692635,7.697739117028477,0.16401000455839448,0.3776410046819013,8.794904050260968,4.639481631552292,6.395145537419505,3.959356059647763,2.130707941337878,1.4680386110026065,0.8309899059624773,0.6967277574506515,0.4834224683948266
6,0.1454099111291054,5.519832115688611,7.954735674951326,4.149531758500769,2.036731156417047,7.9933583179316,7.1162347829613015,7.954443132575545,8.70079324380722,7.376651349369049,7.330985955758971,7.670828140988669,6.986257968670225,11.095182189602351,6.691472317403538,2.203002381681051,4.354610052730854,3.4427774241467275,2.307047415503613,1.6284231823727748,0.6775437706018392,0.595080951291802,0.3911632936414529,0.060740656564312136,0.11206146662865889,5.898920504606314,4.549495358603704,9.336427877079094,7.822959352550814,7.3278319537924625,7.489501574695177,7.4297811454133535,7.698943616692635,7.697739117028477,0.16401000455839448,0.3776410046819013,8.794904050260968,4.639481631552292,6.395145537419505,3.959356059647763,2.130707941337878,1.4680386110026065,0.8309899059624773,0.6967277574506515,0.4834224683948266
7,0.1454099111291054,4.375834935797298,0.7278533520617214,0.6490548191108213,6.628125990823616,7.875313381849498,9.143813682761467,6.663963379577591,7.896847809988355,6.922030562651181,7.274917069581477,7.407768397420564,6.447306260146459,1.6758357822312013,1.2175207622612065,4.706589208478199,4.747445704427304,2.644507974875021,1.7605794777412944,1.3760224903636717,0.9493843928638858,0.6372414644998882,0.38872634320154875,0.060740656564312136,0.11206146662865889,5.898920504606314,4.549495358603704,9.336427877079094,7.822959352550814,7.3278319537924625,7.489501574695177,7.4297811454133535,7.698943616692635,7.697739117028477,0.16401000455839448,0.3776410046819013,8.794904050260968,4.639481631552292,6.395145537419505,3.959356059647763,2.130707941337878,1.4680386110026065,0.8309899059624773,0.6967277574506515,0.4834224683948266
8,0.1454099111291054,0.4812520514305752,2.456845680465898,7.5909361022301995,13.842721462020798,7.456680873722081,7.6419642563469985,9.31093020526441,7.427988757991631,8.515769517430133,7.517027554396511,8.269212262284258,1.0613483836250637,3.1432236282185766,10.116838454258561,12.97601355563981,7.189973630064845,3.673543481219758,3.3392280116040767,2.021914010454214,1.0353203880154072,0.7264632648609136,0.6801291626447097,0.060740656564312136,0.11206146662865889,5.898920504606314,4.549495358603704,9.336427877079094,7.822959352550814,7.3278319537924625,7.489501574695177,7.4297811454133535,7.698943616692635,7.697739117028477,0.16401000455839448,0.3776410046819013,8.794904050260968,4.639481631552292,6.395145537419505,3.959356059647763,2.130707941337878,1.4680386110026065,0.8309899059624773,0.6967277574506515,0.4834224683948266
9,0.1454099111291054,1.8575030882826546,0.23136530872083066,15.413414943143465,5.172610733335211,11.250772323875937,8.679272691011361,7.69586368110148,6.40649938868947,7.661208213985863,7.0068978645750315,7.821938038555994,3.9008212880394586,1.3849851250431797,17.658365662730283,5.062813513241373,7.19746613004517,3.9551543544367234,2.771313872930755,1.77536257637712,1.2200764766453978,0.7239284268131722,0.46834939759891014,0.060740656564312136,0.11206146662865889,5.898920504606314,4.549495358603704,9.336427877079094,7.822959352550814,7.3278319537924625,7.489501574695177,7.4297811454133535,7.698943616692635,7.697739117028477,0.16401000455839448,0.3776410046819013,8.794904050260968,4.639481631552292,6.395145537419505,3.959356059647763,2.130707941337878,1.4680386110026065,0.8309899059624773,0.6967277574506515,0.4834224683948266
